YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,DataSource,Data_Value_Type,Data_Value,Gender,Age,GeoLocation,Source_File_USCB,Data_Pulled,LocationID,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,SubMeasureID,DisplayOrder
2016,CO,Colorado,Census,Census - Population,United States Census Bureau,Count,2748701,Female,Total,"(38.843840757000464, -106.13361092099967)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,08,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,CO,Colorado,Census,Census - Population,United States Census Bureau,Count,2133506,Female,18+,"(38.843840757000464, -106.13361092099967)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,08,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,CO,Colorado,Census,Census - Population,United States Census Bureau,Count,615195,Female,<18,"(38.843840757000464, -106.13361092099967)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,08,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,3587685,Total,Total,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,2835609,Total,18+,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,752076,Total,<18,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,1750560,Male,Total,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,1366000,Male,18+,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,384560,Male,<18,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,1837125,Female,Total,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,1469609,Female,18+,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,CT,Connecticut,Census,Census - Population,United States Census Bureau,Count,367516,Female,<18,"(41.56266102000046, -72.64984095199964)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,09,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,952698,Total,Total,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,748259,Total,18+,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,204439,Total,<18,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,461012,Male,Total,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,357381,Male,18+,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,103631,Male,<18,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,491686,Female,Total,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,390878,Female,18+,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,DE,Delaware,Census,Census - Population,United States Census Bureau,Count,100808,Female,<18,"(39.008830667000495, -75.57774116799965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,10,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,20656589,Total,Total,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,16492696,Total,18+,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,4163893,Total,<18,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,10098346,Male,Total,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,7972222,Male,18+,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,2126124,Male,<18,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,10558243,Female,Total,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,8520474,Female,18+,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,FL,Florida,Census,Census - Population,United States Census Bureau,Count,2037769,Female,<18,"(28.932040377000476, -81.92896053899966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,12,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,10313620,Total,Total,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,7803336,Total,18+,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,2510284,Total,<18,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,5021671,Male,Total,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,3743055,Male,18+,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,1278616,Male,<18,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,5291949,Female,Total,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,4060281,Female,18+,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,GA,Georgia,Census,Census - Population,United States Census Bureau,Count,1231668,Female,<18,"(32.83968109300048, -83.62758034599966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,13,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,1428683,Total,Total,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,1121550,Total,18+,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,307133,Total,<18,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,717798,Male,Total,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,560134,Male,18+,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,157664,Male,<18,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,710885,Female,Total,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,561416,Female,18+,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,HI,Hawaii,Census,Census - Population,United States Census Bureau,Count,149469,Female,<18,"(21.304850435000446, -157.85774940299973)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,15,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,1680026,Total,Total,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,1242385,Total,18+,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,437641,Total,<18,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,841679,Male,Total,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,618297,Male,18+,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,223382,Male,<18,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,838347,Female,Total,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,624088,Female,18+,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,ID,Idaho,Census,Census - Population,United States Census Bureau,Count,214259,Female,<18,"(43.682630005000476, -114.3637300419997)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,16,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,12835726,Total,Total,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,9906802,Total,18+,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,2928924,Total,<18,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,6307101,Male,Total,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,4811850,Male,18+,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,1495251,Male,<18,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,6528625,Female,Total,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,5094952,Female,18+,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,IL,Illinois,Census,Census - Population,United States Census Bureau,Count,1433673,Female,<18,"(40.48501028300046, -88.99771017799969)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,17,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,6634007,Total,Total,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,5058952,Total,18+,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,1575055,Total,<18,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,3270057,Male,Total,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,2464136,Male,18+,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,805921,Male,<18,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,3363950,Female,Total,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,2594816,Female,18+,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,IN,Indiana,Census,Census - Population,United States Census Bureau,Count,769134,Female,<18,"(39.766910452000445, -86.14996019399968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,18,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,3130869,Total,Total,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,2400486,Total,18+,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,730383,Total,<18,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,1556858,Male,Total,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,1183072,Male,18+,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,373786,Male,<18,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,1574011,Female,Total,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,1217414,Female,18+,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,IA,Iowa,Census,Census - Population,United States Census Bureau,Count,356597,Female,<18,"(42.46940091300047, -93.81649055599968)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,19,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,2907731,Total,Total,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,2192252,Total,18+,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,715479,Total,<18,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,1448713,Male,Total,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,1082748,Male,18+,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,365965,Male,<18,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,1459018,Female,Total,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,1109504,Female,18+,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,3GEN,10AGE,CEN08,8
2016,KS,Kansas,Census,Census - Population,United States Census Bureau,Count,349514,Female,<18,"(38.34774030000045, -98.20078122699965)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,20,CEN,100CEN,100POP,3GEN,11AGE,CEN09,9
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,4436113,Total,Total,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,1GEN,8AGE,CEN01,1
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,3424592,Total,18+,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,1GEN,10AGE,CEN02,2
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,1011521,Total,<18,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,1GEN,11AGE,CEN03,3
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,2185042,Male,Total,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,2GEN,8AGE,CEN04,4
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,1667041,Male,18+,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,2GEN,10AGE,CEN05,5
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,518001,Male,<18,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,2GEN,11AGE,CEN06,6
2016,KY,Kentucky,Census,Census - Population,United States Census Bureau,Count,2251071,Female,Total,"(37.645970271000465, -84.77497104799966)","PEP_2016_PEPAGESEX, Factfinder2.census.gov",06/22/2018 12:00:00 AM,21,CEN,100CEN,100POP,3GEN,8AGE,CEN07,7
